Entity,Code,Date,"Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (YYG, lower)","Daily new estimated infections of COVID-19 (YYG, upper)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)"
Norway,NOR,2020-04-28,159,88,227,67
Norway,NOR,2020-04-29,153,85,219,53.14286
Norway,NOR,2020-04-30,148,81,212,48.14286
Norway,NOR,2020-05-01,143,78,206,45.71429
Norway,NOR,2020-05-02,138,75,199,44.28571
Norway,NOR,2020-05-03,133,72,192,45.71429
Norway,NOR,2020-05-04,128,69,186,43.57143
Norway,NOR,2020-05-05,124,67,179,42.14286
Norway,NOR,2020-05-06,119,64,173,40.85714
Norway,NOR,2020-05-07,115,61,167,42.28571
Norway,NOR,2020-05-08,110,59,160,41
Norway,NOR,2020-05-09,106,56,154,41.42857
Norway,NOR,2020-05-10,101,54,148,36.85714
Norway,NOR,2020-05-11,97,51,142,32.57143
Norway,NOR,2020-05-12,93,49,136,28.85714
Norway,NOR,2020-05-13,89,46,130,25.57143
Norway,NOR,2020-05-14,84,44,124,23.14286
Norway,NOR,2020-05-15,80,42,118,21.28571
Norway,NOR,2020-05-16,76,40,112,19.71429
Norway,NOR,2020-05-17,72,37,107,20.57143
Norway,NOR,2020-05-18,68,35,101,17.85714
Norway,NOR,2020-05-19,64,33,95,15.71429
Norway,NOR,2020-05-20,60,31,89,15.14286
Norway,NOR,2020-05-21,56,30,84,16.14286
Norway,NOR,2020-05-22,52,29,78,16.14286
Norway,NOR,2020-05-23,48,28,72,15.57143
Norway,NOR,2020-05-24,45,27,67,14.71429
Norway,NOR,2020-05-25,43,26,63,15.28571
Norway,NOR,2020-05-26,41,25,61,16.57143
Norway,NOR,2020-05-27,39,24,58,17.14286
Norway,NOR,2020-05-28,37,24,55,14.57143
Norway,NOR,2020-05-29,36,23,53,12.85714
Norway,NOR,2020-05-30,35,23,51,13
Norway,NOR,2020-05-31,34,23,50,12.57143
Norway,NOR,2020-06-01,33,23,49,11.71429
Norway,NOR,2020-06-02,33,22,48,10.28571
Norway,NOR,2020-06-03,32,22,47,10.85714
Norway,NOR,2020-06-04,32,22,48,13.28571
Norway,NOR,2020-06-05,32,22,49,14.28571
Norway,NOR,2020-06-06,33,22,50,13.42857
Norway,NOR,2020-06-07,33,22,52,15.28571
Norway,NOR,2020-06-08,34,22,53,16.42857
Norway,NOR,2020-06-09,34,23,55,17.28571
Norway,NOR,2020-06-10,35,23,57,16.71429
Norway,NOR,2020-06-11,36,23,60,14.85714
Norway,NOR,2020-06-12,38,24,63,14
Norway,NOR,2020-06-13,39,24,65,13.85714
Norway,NOR,2020-06-14,40,25,68,12
Norway,NOR,2020-06-15,42,26,71,12.28571
Norway,NOR,2020-06-16,43,27,74,12
Norway,NOR,2020-06-17,45,27,78,14
Norway,NOR,2020-06-18,46,28,81,14.28571
Norway,NOR,2020-06-19,48,29,85,15.14286
Norway,NOR,2020-06-20,50,30,88,16.28571
Norway,NOR,2020-06-21,51,31,91,16.28571
Norway,NOR,2020-06-22,53,31,95,14.85714
Norway,NOR,2020-06-23,55,32,99,16
Norway,NOR,2020-06-24,57,33,102,13.71429
Norway,NOR,2020-06-25,59,34,106,11.42857
Norway,NOR,2020-06-26,60,34,110,15.14286
Norway,NOR,2020-06-27,62,35,114,14.85714
Norway,NOR,2020-06-28,64,35,118,15.71429
Norway,NOR,2020-06-29,66,36,123,15.85714
Norway,NOR,2020-06-30,68,37,128,15.28571
Norway,NOR,2020-07-01,70,37,134,15.42857
Norway,NOR,2020-07-02,72,38,140,16.28571
Norway,NOR,2020-07-03,74,38,147,12.71429
Norway,NOR,2020-07-04,77,39,154,11.42857
Norway,NOR,2020-07-05,79,39,160,10.71429
Norway,NOR,2020-07-06,81,39,166,10.57143
Norway,NOR,2020-07-07,83,40,173,9.71429
Norway,NOR,2020-07-08,86,40,181,7.71429
Norway,NOR,2020-07-09,88,41,189,9
Norway,NOR,2020-07-10,91,41,195,7.57143
Norway,NOR,2020-07-11,93,42,203,7.28571
Norway,NOR,2020-07-12,96,42,211,7.28571
Norway,NOR,2020-07-13,99,42,219,6.85714
Norway,NOR,2020-07-14,101,43,228,7.71429
Norway,NOR,2020-07-15,104,43,237,8.71429
Norway,NOR,2020-07-16,107,43,244,7.14286
Norway,NOR,2020-07-17,110,44,252,7.28571
Norway,NOR,2020-07-18,114,44,258,7.28571
Norway,NOR,2020-07-19,117,44,265,6.71429
Norway,NOR,2020-07-20,120,45,271,7.14286
Norway,NOR,2020-07-21,124,45,273,7.42857
Norway,NOR,2020-07-22,127,46,280,6.85714
Norway,NOR,2020-07-23,131,46,284,10
Norway,NOR,2020-07-24,135,47,290,9.57143
Norway,NOR,2020-07-25,138,48,296,11.85714
Norway,NOR,2020-07-26,142,49,302,12.71429
Norway,NOR,2020-07-27,146,50,308,14
Norway,NOR,2020-07-28,151,51,317,13.85714
Norway,NOR,2020-07-29,155,52,327,16.14286
Norway,NOR,2020-07-30,159,54,338,17.57143
Norway,NOR,2020-07-31,164,56,349,21.14286
Norway,NOR,2020-08-01,168,58,359,20.28571
Norway,NOR,2020-08-02,173,60,369,21.57143
Norway,NOR,2020-08-03,178,62,379,28.85714
Norway,NOR,2020-08-04,183,65,390,30.28571
Norway,NOR,2020-08-05,188,67,399,33.85714
Norway,NOR,2020-08-06,193,70,409,37.14286
Norway,NOR,2020-08-07,198,73,418,44.42857
Norway,NOR,2020-08-08,203,76,428,49.42857
Norway,NOR,2020-08-09,209,79,438,52.85714
Norway,NOR,2020-08-10,214,81,447,50
Norway,NOR,2020-08-11,220,85,458,55.57143
Norway,NOR,2020-08-12,226,88,466,53.42857
Norway,NOR,2020-08-13,232,92,473,54.71429
Norway,NOR,2020-08-14,238,94,482,51
Norway,NOR,2020-08-15,244,98,493,52.28571
Norway,NOR,2020-08-16,250,101,503,52.42857
Norway,NOR,2020-08-17,256,105,509,53.71429
Norway,NOR,2020-08-18,263,109,514,51.42857
Norway,NOR,2020-08-19,269,113,521,54.14286
Norway,NOR,2020-08-20,276,117,529,49.42857
Norway,NOR,2020-08-21,283,121,540,52.42857
Norway,NOR,2020-08-22,290,124,551,47.71429
Norway,NOR,2020-08-23,297,126,563,45.42857
Norway,NOR,2020-08-24,304,129,577,47.85714
Norway,NOR,2020-08-25,312,133,591,49
Norway,NOR,2020-08-26,319,136,607,48.85714
Norway,NOR,2020-08-27,327,140,625,49.28571
Norway,NOR,2020-08-28,335,144,637,43.85714
Norway,NOR,2020-08-29,343,147,648,44.57143
Norway,NOR,2020-08-30,351,150,662,45.71429
Norway,NOR,2020-08-31,359,153,676,55.28571
Norway,NOR,2020-09-01,368,156,690,59.57143
Norway,NOR,2020-09-02,376,158,705,75.71429
Norway,NOR,2020-09-03,385,160,719,82.57143
Norway,NOR,2020-09-04,394,162,734,92.71429
Norway,NOR,2020-09-05,403,164,748,97.85714
Norway,NOR,2020-09-06,413,166,764,106.42857
Norway,NOR,2020-09-07,422,168,776,105.57143
Norway,NOR,2020-09-08,432,169,790,107.42857
Norway,NOR,2020-09-09,442,171,814,101.71429
Norway,NOR,2020-09-10,452,172,842,106.71429
Norway,NOR,2020-09-11,463,174,866,110.28571
Norway,NOR,2020-09-12,474,176,895,111.85714
Norway,NOR,2020-09-13,485,177,924,109.42857
Norway,NOR,2020-09-14,496,179,949,107.85714
Norway,NOR,2020-09-15,508,182,980,110
Norway,NOR,2020-09-16,520,186,1020,107.42857
Norway,NOR,2020-09-17,532,188,1048,111
Norway,NOR,2020-09-18,545,190,1082,109.42857
Norway,NOR,2020-09-19,558,193,1109,111.28571
Norway,NOR,2020-09-20,572,195,1136,106.14286
Norway,NOR,2020-09-21,586,198,1163,104.14286
Norway,NOR,2020-09-22,600,200,1191,108.57143
Norway,NOR,2020-09-23,615,203,1220,111.28571
Norway,NOR,2020-09-24,630,203,1250,108.85714
Norway,NOR,2020-09-25,646,205,1281,110.85714
Norway,NOR,2020-09-26,663,206,1328,109.85714
Norway,NOR,2020-09-27,680,208,1384,114.42857
Norway,NOR,2020-09-28,698,212,1433,111.85714
Norway,NOR,2020-09-29,716,215,1479,108.85714
Norway,NOR,2020-09-30,736,218,1528,107.14286
Norway,NOR,2020-10-01,756,221,1589,106.14286
Norway,NOR,2020-10-02,776,224,1662,105.57143
Norway,NOR,2020-10-03,798,228,1751,105
Norway,NOR,2020-10-04,821,232,1857,108.42857
Norway,NOR,2020-10-05,,,,116.71429
Norway,NOR,2020-10-06,,,,124.14286
Norway,NOR,2020-10-07,,,,140.85714
Norway,NOR,2020-10-08,,,,153.14286
Norway,NOR,2020-10-09,,,,157.71429
Norway,NOR,2020-10-10,,,,157.71429
Norway,NOR,2020-10-11,,,,152.42857
Norway,NOR,2020-10-12,,,,147.71429
Norway,NOR,2020-10-13,,,,144.14286
Norway,NOR,2020-10-14,,,,134.28571
Norway,NOR,2020-10-15,,,,130.85714
Norway,NOR,2020-10-16,,,,126.28571
Norway,NOR,2020-10-17,,,,129
Norway,NOR,2020-10-18,,,,133.28571
Norway,NOR,2020-10-19,,,,137.71429
Norway,NOR,2020-10-20,,,,139.85714
Norway,NOR,2020-10-21,,,,144.42857
Norway,NOR,2020-10-22,,,,156.71429
Norway,NOR,2020-10-23,,,,180
Norway,NOR,2020-10-24,,,,197.14286
Norway,NOR,2020-10-25,,,,207.42857
Norway,NOR,2020-10-26,,,,248.42857
Norway,NOR,2020-10-27,,,,270.57143
Norway,NOR,2020-10-28,,,,300.71429
Norway,NOR,2020-10-29,,,,332.85714
Norway,NOR,2020-10-30,,,,361.42857
Norway,NOR,2020-10-31,,,,368.85714
Norway,NOR,2020-11-01,,,,389.42857
Norway,NOR,2020-11-02,,,,428.14286
Norway,NOR,2020-11-03,,,,470
Norway,NOR,2020-11-04,,,,501.28571
Norway,NOR,2020-11-05,,,,523.57143
Norway,NOR,2020-11-06,,,,539
Norway,NOR,2020-11-07,,,,558.85714
Norway,NOR,2020-11-08,,,,585.28571
Norway,NOR,2020-11-09,,,,569.42857
Norway,NOR,2020-11-10,,,,561.57143
Norway,NOR,2020-11-11,,,,561.85714
Norway,NOR,2020-11-12,,,,571.28571
Norway,NOR,2020-11-13,,,,583
Norway,NOR,2020-11-14,,,,598.71429
Norway,NOR,2020-11-15,,,,528.85714
Norway,NOR,2020-11-16,,,,444.14286
Norway,NOR,2020-11-17,,,,603.85714
Norway,NOR,2020-11-18,,,,608.42857
Norway,NOR,2020-11-19,,,,601.85714
Norway,NOR,2020-11-20,,,,585.42857
Norway,NOR,2020-11-21,,,,559.71429
Norway,NOR,2020-11-22,,,,618.71429
Norway,NOR,2020-11-23,,,,678.42857
Norway,NOR,2020-11-24,,,,514.71429
Norway,NOR,2020-11-25,,,,499.71429
Norway,NOR,2020-11-26,,,,472.42857
Norway,NOR,2020-11-27,,,,454.14286
Norway,NOR,2020-11-28,,,,456.28571
Norway,NOR,2020-11-29,,,,437.57143
Norway,NOR,2020-11-30,,,,423.85714
Norway,NOR,2020-12-01,,,,410.57143
Norway,NOR,2020-12-02,,,,385.85714
Norway,NOR,2020-12-03,,,,374.71429
Norway,NOR,2020-12-04,,,,372.57143
Norway,NOR,2020-12-05,,,,361
Norway,NOR,2020-12-06,,,,356.42857
Norway,NOR,2020-12-07,,,,364.71429
Norway,NOR,2020-12-08,,,,367.42857
Norway,NOR,2020-12-09,,,,365.14286
Norway,NOR,2020-12-10,,,,378.85714
Norway,NOR,2020-12-11,,,,376.85714
Norway,NOR,2020-12-12,,,,390
Norway,NOR,2020-12-13,,,,382.85714
Norway,NOR,2020-12-14,,,,375.85714
Norway,NOR,2020-12-15,,,,384.14286
Norway,NOR,2020-12-16,,,,398.14286
Norway,NOR,2020-12-17,,,,393.28571
Norway,NOR,2020-12-18,,,,395.42857
Norway,NOR,2020-12-19,,,,397
Norway,NOR,2020-12-20,,,,414.57143
Norway,NOR,2020-12-21,,,,428.85714
Norway,NOR,2020-12-22,,,,440
Norway,NOR,2020-12-23,,,,449
Norway,NOR,2020-12-24,,,,450.71429
Norway,NOR,2020-12-25,,,,434.42857
Norway,NOR,2020-12-26,,,,442.28571
Norway,NOR,2020-12-27,,,,450.57143
Norway,NOR,2020-12-28,,,,464.14286
Norway,NOR,2020-12-29,,,,478
Norway,NOR,2020-12-30,,,,507.85714
Norway,NOR,2020-12-31,,,,519.42857
Norway,NOR,2021-01-01,,,,507.85714
Norway,NOR,2021-01-02,,,,512.57143
Norway,NOR,2021-01-03,,,,522.42857
Norway,NOR,2021-01-04,,,,522.85714
Norway,NOR,2021-01-05,,,,557.42857
Norway,NOR,2021-01-06,,,,565.28571
Norway,NOR,2021-01-07,,,,603.57143
Norway,NOR,2021-01-08,,,,667.57143
Norway,NOR,2021-01-09,,,,664.71429
Norway,NOR,2021-01-10,,,,679.71429
Norway,NOR,2021-01-11,,,,665.42857
Norway,NOR,2021-01-12,,,,633.57143
Norway,NOR,2021-01-13,,,,616.42857
Norway,NOR,2021-01-14,,,,563.42857
Norway,NOR,2021-01-15,,,,532.28571
Norway,NOR,2021-01-16,,,,503.71429
Norway,NOR,2021-01-17,,,,453.85714
Norway,NOR,2021-01-18,,,,447.28571
Norway,NOR,2021-01-19,,,,405.85714
Norway,NOR,2021-01-20,,,,372.14286
Norway,NOR,2021-01-21,,,,360.42857
Norway,NOR,2021-01-22,,,,337.57143
Norway,NOR,2021-01-23,,,,336.85714
Norway,NOR,2021-01-24,,,,347.28571
Norway,NOR,2021-01-25,,,,325.85714
Norway,NOR,2021-01-26,,,,305.42857
Norway,NOR,2021-01-27,,,,296.28571
Norway,NOR,2021-01-28,,,,288.14286
Norway,NOR,2021-01-29,,,,287.14286
Norway,NOR,2021-01-30,,,,284.28571
Norway,NOR,2021-01-31,,,,269.14286
Norway,NOR,2021-02-01,,,,278.14286
Norway,NOR,2021-02-02,,,,279.85714
Norway,NOR,2021-02-03,,,,268.28571
Norway,NOR,2021-02-04,,,,276.57143
Norway,NOR,2021-02-05,,,,272.57143
Norway,NOR,2021-02-06,,,,265.71429
Norway,NOR,2021-02-07,,,,258
Norway,NOR,2021-02-08,,,,265.14286
Norway,NOR,2021-02-09,,,,255
Norway,NOR,2021-02-10,,,,244
Norway,NOR,2021-02-11,,,,228.42857
Norway,NOR,2021-02-12,,,,250.42857
Norway,NOR,2021-02-13,,,,248.42857
Norway,NOR,2021-02-14,,,,247
Norway,NOR,2021-02-15,,,,248
Norway,NOR,2021-02-16,,,,257.42857
Norway,NOR,2021-02-17,,,,278.71429
Norway,NOR,2021-02-18,,,,287.57143
Norway,NOR,2021-02-19,,,,267.28571
Norway,NOR,2021-02-20,,,,274.71429
Norway,NOR,2021-02-21,,,,290.14286
Norway,NOR,2021-02-22,,,,272
Norway,NOR,2021-02-23,,,,286.85714
Norway,NOR,2021-02-24,,,,284.42857
Norway,NOR,2021-02-25,,,,316.57143
Norway,NOR,2021-02-26,,,,351
Norway,NOR,2021-02-27,,,,358.71429
Norway,NOR,2021-02-28,,,,353.42857
Norway,NOR,2021-03-01,,,,425.28571
Oceania,,2020-01-27,,,,1.66667
Oceania,,2020-01-28,,,,1.25
Oceania,,2020-01-29,,,,1.2
Oceania,,2020-01-30,,,,1.5
Oceania,,2020-01-31,,,,1.28571
Oceania,,2020-02-01,,,,1.71429
Oceania,,2020-02-02,,,,1.14286
Oceania,,2020-02-03,,,,1
Oceania,,2020-02-04,,,,1.14286
Oceania,,2020-02-05,,,,1
Oceania,,2020-02-06,,,,0.71429
Oceania,,2020-02-07,,,,0.85714
Oceania,,2020-02-08,,,,0.42857
Oceania,,2020-02-09,,,,0.42857
Oceania,,2020-02-10,,,,0.42857
Oceania,,2020-02-11,,,,0.28571
Oceania,,2020-02-12,,,,0.28571
Oceania,,2020-02-13,,,,0.14286
Oceania,,2020-02-14,,,,0
Oceania,,2020-02-15,,,,0
Oceania,,2020-02-16,,,,0
Oceania,,2020-02-17,,,,0
Oceania,,2020-02-18,,,,0
Oceania,,2020-02-19,,,,0
Oceania,,2020-02-20,,,,0
Oceania,,2020-02-21,,,,0
Oceania,,2020-02-22,,,,0
Oceania,,2020-02-23,,,,0
Oceania,,2020-02-24,,,,0
Oceania,,2020-02-25,,,,0
Oceania,,2020-02-26,,,,0
Oceania,,2020-02-27,,,,0
Oceania,,2020-02-28,,,,0.14286
Oceania,,2020-02-29,,,,1.57143
Oceania,,2020-03-01,,,,1.85714
Oceania,,2020-03-02,,,,2.28571
Oceania,,2020-03-03,,,,3.57143
Oceania,,2020-03-04,,,,5.71429
Oceania,,2020-03-05,,,,6.14286
Oceania,,2020-03-06,,,,6.85714
Oceania,,2020-03-07,,,,6
Oceania,,2020-03-08,,,,7.57143
Oceania,,2020-03-09,,,,9.28571
Oceania,,2020-03-10,,,,10.28571
Oceania,,2020-03-11,,,,11.14286
Oceania,,2020-03-12,,,,10.71429
Oceania,,2020-03-13,,,,20.14286
Oceania,,2020-03-14,,,,26.85714
Oceania,,2020-03-15,,,,32
Oceania,,2020-03-16,,,,41.28571
Oceania,,2020-03-17,,,,50.28571
Oceania,,2020-03-18,,,,65
Oceania,,2020-03-19,,,,82.42857
Oceania,,2020-03-20,,,,89.57143
Oceania,,2020-03-21,,,,124.14286
Oceania,,2020-03-22,,,,192.71429
Oceania,,2020-03-23,,,,200.42857
Oceania,,2020-03-24,,,,248.57143
Oceania,,2020-03-25,,,,283.85714
Oceania,,2020-03-26,,,,341.28571
Oceania,,2020-03-27,,,,383.57143
Oceania,,2020-03-28,,,,424.57143
Oceania,,2020-03-29,,,,407.14286
Oceania,,2020-03-30,,,,452.57143
Oceania,,2020-03-31,,,,429.71429
Oceania,,2020-04-01,,,,428.71429
Oceania,,2020-04-02,,,,403.14286
Oceania,,2020-04-03,,,,384.14286
Oceania,,2020-04-04,,,,345.14286
Oceania,,2020-04-05,,,,319.28571
Oceania,,2020-04-06,,,,280.42857
Oceania,,2020-04-07,,,,265.71429
Oceania,,2020-04-08,,,,237.28571
Oceania,,2020-04-09,,,,206.14286
Oceania,,2020-04-10,,,,187.14286
Oceania,,2020-04-11,,,,160
Oceania,,2020-04-12,,,,132
Oceania,,2020-04-13,,,,114.14286
Oceania,,2020-04-14,,,,103.85714
Oceania,,2020-04-15,,,,86.71429
Oceania,,2020-04-16,,,,74.71429
Oceania,,2020-04-17,,,,62.71429
Oceania,,2020-04-18,,,,54.42857
Oceania,,2020-04-19,,,,57.42857
Oceania,,2020-04-20,,,,52.85714
Oceania,,2020-04-21,,,,45.14286
Oceania,,2020-04-22,,,,40.71429
Oceania,,2020-04-23,,,,36.71429
Oceania,,2020-04-24,,,,29.85714
Oceania,,2020-04-25,,,,25.14286
Oceania,,2020-04-26,,,,20.57143
Oceania,,2020-04-27,,,,18.71429
Oceania,,2020-04-28,,,,18.42857
Oceania,,2020-04-29,,,,17.85714
Oceania,,2020-04-30,,,,18.14286
Oceania,,2020-05-01,,,,17.85714
Oceania,,2020-05-02,,,,17.42857
Oceania,,2020-05-03,,,,18
Oceania,,2020-05-04,,,,20
Oceania,,2020-05-05,,,,20.71429
Oceania,,2020-05-06,,,,22.14286
Oceania,,2020-05-07,,,,22.57143
Oceania,,2020-05-08,,,,21
Oceania,,2020-05-09,,,,21
Oceania,,2020-05-10,,,,19.42857
Oceania,,2020-05-11,,,,19.14286
Oceania,,2020-05-12,,,,16.28571
Oceania,,2020-05-13,,,,14.71429
Oceania,,2020-05-14,,,,16.28571
Oceania,,2020-05-15,,,,17.57143
Oceania,,2020-05-16,,,,15.71429
Oceania,,2020-05-17,,,,15.42857
Oceania,,2020-05-18,,,,14.28571
Oceania,,2020-05-19,,,,14
Oceania,,2020-05-20,,,,14
Oceania,,2020-05-21,,,,11.71429
Oceania,,2020-05-22,,,,10
Oceania,,2020-05-23,,,,10.71429
Oceania,,2020-05-24,,,,9.28571
Oceania,,2020-05-25,,,,9
Oceania,,2020-05-26,,,,9.71429
Oceania,,2020-05-27,,,,10
Oceania,,2020-05-28,,,,10
Oceania,,2020-05-29,,,,12.14286
Oceania,,2020-05-30,,,,11.14286
Oceania,,2020-05-31,,,,12.57143
Oceania,,2020-06-01,,,,13.57143
Oceania,,2020-06-02,,,,12.85714
Oceania,,2020-06-03,,,,12.85714
Oceania,,2020-06-04,,,,11.71429
Oceania,,2020-06-05,,,,9.71429
Oceania,,2020-06-06,,,,9.57143
Oceania,,2020-06-07,,,,9
Oceania,,2020-06-08,,,,6.57143
Oceania,,2020-06-09,,,,6.42857
Oceania,,2020-06-10,,,,6.42857
